,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
nonneg,10,0.0168267356860709,0.012616697562658,0.0072188432688015,0.0037172860560333,0.0037332893263963,0.0052207266888765,0.0100330257933587,0.0159157006632933,0.0171053384892231,0.026061902816423,0.0263387986627752,0.0340964851442572,0.0465994456308331,0.0468257555262012,0.0470051220866833,0.0469303380214626,0.0466577562682403,0.0444907128920163,0.0417031310307022,0.0318084889262327,0.0306460833809404,0.0251987666152935,0.0248026960861894,0.0247884436564996,0.0247281793668415,0.0249943502700781,0.0251102113626597,0.0252577945695253,0.0245544143613404,0.0240982677941643,0.0231576746910771,0.0221467466609565,0.0192115986614295,0.013777105426178,0.0107982625126857,0.0020476421417694,-0.0003141877262418,-0.0098113216738406,-0.0119420821289476,-0.0140924467703963,-0.0180130570526882,-0.0295954090068346,-0.0318965947200835,-0.0338897995780032,-0.0365750217254817,-0.0438508588484427,-0.050055853136421,-0.0556855433926184,-0.0578354351556442,-0.0665419508843182
nonneg,11,0.0237023888256803,0.0177386564919201,0.0168483365726455,-0.0119577034578092,-0.0176643298557023,-0.0218938459041286,-0.0221261302210941,-0.0302348249146476,-0.0415215623847236,-0.0425394043585617,-0.0441460829314493,-0.049963618455403,-0.0497662869685079,-0.0483381645146193,-0.0330148927426867,-0.0143908293893031,-0.0047221947498516,-0.0038488309444474,-0.0036452971535904,0.0028522081041562,0.0050438825873981,0.0113949476651393,0.0218332429313848,0.0263691144612462,0.0349505719443503,0.0375121464800525,0.0382858867566424,0.0385417243735958,0.0437899939017999,0.044050983707107,0.0440281933786337,0.0439738711087009,0.0428286600146877,0.0343510404959995,0.0334970740373861,0.0322502873556528,0.0313203478594036,0.0253319821550772,0.0182030771079959,0.0176199296448176,0.0167403910226336,0.0118305718885336,0.0056829202494822,0.0051333191031315,0.0039111451342774,-0.0027375711879905,-0.0047032022486076,-0.010553666412543,-0.0116544161047591,-0.0170637495470601
nonneg,12,0.030911345131236,0.0185324017000689,0.0123535724763308,0.0001805058471295,-0.0014618523059899,-0.0575771442128663,-0.0636097791057475,-0.0640829305606048,-0.0668885787792452,-0.0674167205467747,-0.0674574497615112,-0.0454224419410144,-0.0366317977646725,-0.0340388964966762,-0.0246072315596104,-0.0162078376187818,-0.0128364105030351,0.0052564894734313,0.0165400041003517,0.018864531491523,0.023476999987557,0.0251339779717252,0.0334418828035879,0.0364630203982873,0.0370228063718384,0.0383228556460654,0.0411909735464635,0.0462464419490999,0.047258360737845,0.0480367271172655,0.045685930786233,0.0434070272539993,0.0346880540489479,0.0269354572458491,0.0182697591339225,0.016193148124854,0.0085867348926,0.0076570149436857,0.0074462751714959,-0.0088518310725775,-0.0121146302708284,-0.0229991546217619,-0.0443580290374614,-0.0533274642713994,-0.0668168698211429,-0.0701509571621129,-0.0738209446066425,-0.0769690846989707,-0.0856693238417514,-0.0953583686008443
nonneg,13,0.0887620673074351,0.0786354859458697,0.0778270828405005,0.0522997222213181,0.0488726321572936,0.024765482097842,0.0186197920313927,0.0160642938884121,0.0093368947663573,-0.0290351149100724,-0.0246909471977273,-0.0228866778553572,-0.0222076267627313,-0.0205219707715621,-0.0195709133647873,-0.0131990470259044,-0.006138440015261,0.0009409159735633,0.0026925160058864,0.0102780056619509,0.0136627634402626,0.018005705503964,0.019845574450008,0.0349655597207256,0.0354652197114065,0.0369915793422767,0.0369391957797146,0.024738932169831,0.023894788967726,0.0199189865519382,0.0176684410278687,0.0149032950440383,0.0108061232698228,0.0082729627197296,0.0056697320643943,0.0041792669522707,0.0003995597540878,-0.0037933804490369,-0.0043277254634674,-0.0047004097196118,-0.0110176790238596,-0.0131440329815006,-0.0192817776861722,-0.0224463269695356,-0.0308996770026241,-0.0310511522173677,-0.0370123067182359,-0.0382818055643187,-0.0402772356197387,-0.0416218541187379
nonneg,14,-0.1034410330171387,-0.1025060489439335,-0.0843332065923633,-0.0799717859463972,-0.0688351440097536,-0.0357116458736188,0.1586300444658737,0.1684779163416092,0.1637487754570797,0.139768862407604,-0.0189805304426887,-0.131374205214093,-0.1389611743758527,-0.1260063655184431,-0.1102302826290507,-0.1031063120783077,-0.0908381144408096,-0.0221995351178507,0.0015839255934781,0.010716438737292,0.0136257961520382,-0.0470729108124512,-0.1530191475064403,-0.1548045153260976,-0.139672026076273,-0.0202734160778044,-0.0172159774642125,0.0600992944986467,0.0607808525806428,-0.0625689198309511,-0.0550645249399083,-0.0548436641248262,-0.0093102837319296,0.012559876930886,0.0208325315427416,0.0187012740101097,0.010833741332376,0.0044584706462789,-0.0069635415745654,-0.033210050059804,-0.0613358625476242,-0.1440164728633269,-0.1642910707070126,-0.1642824451184622,-0.1646395426357839,-0.1534829107730554,-0.1328923306992809,-0.0872525020308258,0.1106492837632396,0.1645148333575926
nonneg,15,0.1611286212751096,0.1584357870300894,0.143994700687889,0.1321217695861768,0.1199455422560614,0.1160938892170637,0.0842559886662667,0.0823888338531247,0.0444701144634823,0.041856058133284,0.0201327425294822,0.0119941402116021,-0.0077505871737647,-0.0149810411384062,-0.0256466433269808,-0.0297016961272147,-0.0395096859074979,-0.0411846707459527,-0.0419236539906265,-0.0420354851601241,-0.0418171133084549,-0.0417456540815265,-0.0354268669428411,-0.0349630416223692,-0.0334921862218343,-0.0301496021669308,-0.0275246759234313,-0.0269021706658645,-0.0239100858606429,-0.017998275843747,-0.0135010627381373,-0.0114910612044997,-0.0051292127193104,-0.0025848418483951,0.0025285789413949,0.0045027507685493,0.0046570963823443,0.0267243747798913,0.0310400951089805,0.0318869058373102,0.037872791562195,0.0457191720959097,0.051506843451495,0.0627771130499103,0.0750805036509247,0.0860094516882222,0.0903955970771359,0.1038468413614767,0.1109978325295526,0.1250250327237755
nonneg,16,-0.155401520034745,0.0739195048710035,0.0848142812915899,0.1126957972262604,0.1357719951758663,0.1356974074158912,0.1335662222871434,0.1341843851183062,0.1778070743337734,0.2196555931528259,0.2235122049239226,0.1505887102000696,0.0842956164370375,0.0828300588353257,0.0534341029960566,0.0526676156087261,0.0230038711839553,-0.0207191266348858,-0.0430820743186444,-0.051910962845461,-0.0435547518920317,0.0086060166770949,0.077603587448418,0.0727387245604161,-0.1497501368589801,-0.1417311095959184,-0.0789408030418183,-0.0640891528359395,-0.0489238354612313,0.0167177736042822,-0.0110177311854989,-0.0232026742305087,-0.0425653974647604,-0.0459857469862517,-0.0562233582669653,0.0198699001308504,0.0207981932271443,0.026711646050303,0.0267367146500997,0.0267404119938106,0.0266046110342885,0.0173592031733268,-0.0227273322324627,-0.0342159492678625,-0.0338177975637783,-0.0144465096669474,0.0152987219179874,-0.1858496924062782,-0.1648389103414462,-0.1054233749366488
nonneg,17,0.0041379133498109,-0.0015286617992252,-0.0032744570321513,-0.0052516906164857,-0.0082655887556014,-0.0082942868437084,-0.0131025540588107,-0.0214431575095838,-0.0234960361685041,-0.0243862206350984,-0.0248146607173693,-0.0251107422597667,-0.0245098922741572,-0.024080574210023,-0.0184715654714712,-0.0184480830024458,-0.0184781422474858,-0.0185395278463589,-0.0240320857394337,-0.0299317413732325,-0.0333778830153898,-0.0362787698067997,-0.0359752594705393,-0.0251865983928545,-0.0190484780134939,-0.0156680924860747,-0.0102561365639585,-0.0063560273422025,-0.0015100801353921,0.0134935432640346,0.0408928404565218,0.0498366120722445,0.0520204356566638,0.0535762209019384,0.062184017580446,0.0751971515606686,0.075324356400892,0.0772211982022671,0.072316274652197,0.0691606307079037,0.0685426673593866,0.0651221847356803,0.0463340731335983,0.0418206410117375,0.021764748064766,0.0103137669205704,0.0007567959631923,0.0005262526411661,-0.0594535285869899,-0.0765909282861697
nonneg,18,0.1080659555620271,0.106726885751783,0.1040028918822357,0.0994255018538744,0.0919180475411509,0.0468907185541921,0.0288179140886644,0.024755988344929,-0.0065210119364139,-0.0094837781936006,-0.0110995018030302,-0.0114304928567979,-0.0146897604927265,-0.0179729334923988,-0.0241438417487314,-0.0278972957242589,-0.0308074273058209,-0.0315062069333902,-0.0322877488845194,-0.0357023581385617,-0.0423225765315112,-0.0634971938793849,-0.0655473496220691,-0.0656517824308866,-0.0656035562732944,-0.0645770551680298,-0.062482882220162,-0.0480943710808665,-0.0466185695390097,-0.042506465837835,-0.0395259456635588,-0.0352268626154912,-0.0349723327971727,-0.0232266559791953,-0.0177061355272062,-0.0145856168037409,-0.0034729416456482,0.015176198928588,0.0280274312018209,0.067197957495445,0.0848933825254668,0.0914306223611294,0.105180642771463,0.1241378665908358,0.1288893844044044,0.137920153164718,0.1541858765057198,0.2227292436508868,0.2605149985516268,0.2698779885855099
nonneg,19,0.0769943197927938,0.0412629250514895,0.0338844720776478,0.0220216078571657,0.0122589255026617,0.007305714993814,-0.0026774649123267,-0.0117998059768889,-0.0214080138500922,-0.0246894427820351,-0.0267314559955167,-0.0267208128659927,-0.0217626878956632,-0.0167669839240389,-0.0125083672682185,-0.0046216901021303,0.0022878207887797,0.0172424952056945,0.0210810727875573,0.0244128182407085,0.0254693078647749,0.0263733396925103,0.018471720498235,0.0031971316075712,-0.007698281473873,-0.0104845882407736,-0.0115298763610663,-0.0125013947312131,-0.013356549232369,-0.0137983837140275,-0.0232871883951071,-0.0244976767405531,-0.02536829236012,-0.0271081078962832,-0.0274701138126279,-0.0276698945037976,-0.0271131291842846,-0.0270450407062287,-0.0260574906604558,-0.0259662552989772,-0.0239638507409675,-0.0234985104134342,-0.0228778361708242,-0.0214165247063115,-0.01969406139509,-0.0132072158410282,0.0143211511835865,0.025128223842943,0.0301415518553045,0.0352772304419092
nonneg,20,0.1420438516370311,0.1419446110633515,0.1395100054865461,0.1371784381245711,0.1266079379207993,0.1239247724691409,0.1123767630563982,0.0987200126996384,0.0464247802801045,0.0294534406327237,0.0262565453131861,0.0207760860247741,0.0160242608065973,0.0129181695378404,-0.0154871879514502,-0.0202728832167182,-0.025687749696781,-0.0315798696275557,-0.0253804943012755,0.0218344203761603,0.0324990131128085,0.0358211022864709,0.0365520518761787,0.0359183866431611,0.0338996360962883,0.0089640416335906,0.0053093511808282,-0.0124040214026651,-0.0170077158071065,-0.0238762901546466,-0.0343016053929406,-0.0344213533908396,-0.0298390628823829,-0.0261720135527707,-0.0102681775717156,0.0009880562391543,0.0259083213844015,0.048718011840765,0.0551091511534064,0.0553096163991582,0.0557850668323717,0.0559888640737537,0.0459348274627701,0.0397770921849671,0.0294591092506394,0.0200541339879337,0.0132968750661944,-0.0195432242094327,-0.0254796908622011,-0.0743715567237893
nonneg,21,0.0559345682501427,0.109070912297374,0.108695692740264,0.081575899155742,-0.0595394417103857,-0.1002758859866007,-0.1072028880112186,-0.105611703740981,-0.0883636819499663,0.0349086903422783,0.0391757934535584,0.0527704213733888,0.0569980739415951,0.0642223721016587,0.0668658197840879,0.0712985419453642,0.0895404320478451,0.1337085743277166,0.1299098230419272,0.0785679022454236,0.073959190438484,-0.018252668964497,-0.0084683708416204,-0.0046784657710952,0.0080502858672725,0.0462533499355004,0.0923766444660348,0.0667578814206485,0.0242350259627063,-0.0875189102020927,-0.1001573660743064,0.0829574572499356,0.1362751571765285,0.1739514520798328,0.2412724089765956,0.2402138091368966,0.2355122469125431,0.0683950953023,-0.0058541141767584,-0.0522050242306517,-0.0618552751333808,0.0270506051998502,0.0472758964271746,0.0632592094890839,0.074728851208536,0.0801867118873519,0.0542901657212508,0.0146065007802999,-0.0445312793248562,-0.2428106821023362
nonneg,22,0.0800872282472635,0.073773829994494,0.0474636641858907,0.025505914119244,0.0249085271038946,-0.0333726611856175,-0.0478193835708452,-0.0581305254494909,-0.0603270717804715,-0.0608276675671159,-0.0821243505574556,-0.0842001584266046,-0.0870545946477054,-0.0899902258702639,-0.0907075493795818,-0.0863986316675466,-0.0803547170601273,-0.0765923072360702,-0.0679377614197245,-0.0506757848296658,-0.0382188892407499,-0.0356073268686958,-0.031863329613897,-0.0192100106810154,-0.0162753819983658,-0.0154034025069544,-0.0077643551779847,-0.0054391220968169,0.0066849615524486,0.0116775958352118,0.01707549296345,0.0239198604290956,0.0244370738432574,0.0246549942750506,0.0248278616911472,0.0254236342455759,0.025458004560664,0.0267788592288978,0.0267814267542502,0.0269549122650994,0.0269494273570312,0.0267018421317846,0.0262841893335296,0.0262285702183104,0.0247183287758583,0.0241809838743276,0.0232537361541036,0.0198502472092729,0.0169764440126756,0.0142015061361313
nonneg,23,0.1792169216166818,0.1760993297817517,0.0805395184992221,0.0639681734808388,0.0260645555227773,0.0175709209996166,0.0082586784664306,-0.0009506980845479,-0.0140957896308668,-0.0168121250364639,-0.0219458317524838,-0.0329740672023752,-0.0340407221656468,-0.0299247637737016,-0.0288424338014433,-0.0273676412945719,-0.0260272542042668,-0.0121062643065213,0.0049452221006016,0.0066013971081753,0.0124460124343646,0.0161436455237773,0.0188005168852241,0.0318547347124115,0.0381666084378186,0.0452875076263841,0.0484564528480004,0.0559127347580705,0.0578985379269448,0.0630013640342134,0.0631511653990897,0.0640338313007399,0.06632872849047,0.0669999060989017,0.0686968895091081,0.0694972684066117,0.0697108084145912,0.0694358665588055,0.0693568412787184,0.0688499937345332,0.0687836783201242,0.068757599827374,0.0686067779950498,0.068315641075122,0.0681381255475676,0.068126704193286,0.0673281836558468,0.0672433478051874,0.0670788860414122,0.0666121446932543
nonneg,24,0.1218543473339053,0.1024418739187993,0.0939011294604966,0.0211003366125095,0.0164255523877122,0.0141155233674342,0.0060833660888138,-0.0132224673903853,-0.0152381340189396,-0.0159612919887324,-0.0207727091230631,-0.0211648234911474,-0.0221626185770499,-0.022840896973725,-0.0230297026701207,-0.0231963804879095,-0.0235463059005666,-0.0234511213524554,-0.0230396174990886,-0.0230306526972422,-0.022897211253256,-0.0226100914975321,-0.0224984790851855,-0.0206606879896105,-0.0204131848831946,-0.0201705546665168,-0.0197944076137991,-0.019120144320273,-0.0169233721198301,-0.0161951899099197,-0.01439776483979,-0.0134010237713143,-0.0107033154161104,-0.0104009769886159,-0.0086905134786681,-0.0045151852471082,-0.0021174443104704,-0.0020328880850319,-0.0016858338351953,-0.0010914373638007,0.0003049591286374,0.0003095668426041,0.0005572174689163,0.0019284491738784,0.0019592883485034,0.0024879497542559,0.0027949752615029,0.0035278897910003,0.0035572877116485,0.0036570650542048
nonneg,25,0.0801921780892431,0.0624765218810128,0.059839859310961,0.0575900412619003,0.0576251995601739,0.0629269691498242,0.0669953747396957,0.0697061231409206,0.0692422148114503,0.0677202570303804,0.0664881959635539,0.0628956917565098,0.0576617148382627,0.042817396608328,0.0425481453506485,0.0362058957905171,0.0285520371902698,0.0252064837951413,0.0215890751476913,0.0162837646470738,0.0160731025842125,0.0132600585934792,0.0107677431231927,0.004693925614942,-0.0011831901701606,-0.0014812978102871,-0.0018327629123652,-0.0024637586617503,-0.0029683223723854,-0.0031849118384494,-0.0066908934194015,-0.0069598946639117,-0.0069775950659035,-0.0089296119797261,-0.0091777655664319,-0.0148088893562495,-0.0152837093771052,-0.0196969517002428,-0.0228925478569714,-0.0260104661782368,-0.0305973408497859,-0.0360508788582586,-0.0543636427926682,-0.0556597778985288,-0.0579645822674481,-0.0679627188918847,-0.0715889747125442,-0.0758221283769883,-0.08549520448418,-0.0886974290900717
nonneg,26,0.0691930622463269,0.0035765807459833,-0.0296519205986394,-0.0438345966950257,-0.0693124175128698,-0.0732587097806125,-0.0762394982997469,-0.0885610342163896,-0.0885566887548577,-0.0882844647043301,-0.0879346255998759,-0.0869942076558442,-0.0868304964636551,-0.0867673535035811,-0.0852101148272365,-0.0762757577435091,-0.0616317682127608,-0.0390878928257488,-0.0360016143657143,-0.0294904305730013,-0.0248735803549501,-0.0243017527765557,-0.0189132697610526,-0.017081705667475,-0.0166792686249604,-0.0102406065290558,-0.00671668578336,-0.0033999404059842,-0.0029583355625525,-0.0018333437700698,0.000989230857923,0.0030418317100385,0.0034359073008517,0.0035004329774053,0.0034562458665884,0.0033718610953425,0.0033468893548971,0.0029236253920399,0.0002875486721131,-0.0004586615976984,-0.0010142375233368,-0.001219086856392,-0.0020359824635303,-0.0022626378587091,-0.0022941281580299,-0.002890386353811,-0.0029370674293216,-0.0029674611505494,-0.0029768336227374,-0.0030565132544032
nonneg,27,0.1112152397962598,0.0771282229526452,0.0752343607245769,0.0736992359660954,0.0712532150949089,0.0700050361904308,0.0753633188290174,0.0783760204919707,0.0802395597519255,0.0830783941953392,0.0844474194616806,0.0887989895596566,0.0902256563285354,0.086016442996604,0.0801259826426455,0.0581511988908869,0.05190035229392,0.0496306841468986,0.0306318052163254,0.0232846538880527,-0.0103983389025781,-0.019479786794077,-0.0294949899897777,-0.0532019493783771,-0.0556878397331993,-0.0565541619196073,-0.0573098814888424,-0.0422553508875956,-0.0402423864256354,-0.0395887930290582,-0.0264606843433889,-0.0192405621588641,-0.0188329965823162,-0.0143744093767037,-0.0087122921887815,0.0143226905827191,0.0193216277356248,0.025145974401512,0.0247999792006938,0.021740706996199,0.0185272311129742,0.0137116734473654,0.0125397034658452,0.0019425237479607,-0.0027350946273145,-0.0203484156106875,-0.0278377385408122,-0.0328417470610331,-0.0671557962538407,-0.0789697970487034
nonneg,28,-0.0197470470773032,-0.0172968490762649,-0.0126000382776404,-0.0085957016419869,-0.0025807975431099,0.0112706562980011,0.0143426932225894,0.0209411337729111,0.0228374594492349,0.0292040773077082,0.031476534361417,0.0403451613728977,0.0459495859745743,0.0697498248937961,0.0780179943881118,0.0930513824668278,0.0951684525030216,0.0951776137408408,0.0722338689229664,0.0707924706724417,0.0451696110455539,0.0287308198519852,-0.0262412734732455,-0.0264573061970322,-0.0389982697482303,-0.047570787366331,-0.0477510920314566,-0.0383185816647493,-0.0250900048382994,-0.0152149670728916,-0.0038592573043266,0.0053042812463112,0.0061557960032165,0.0083126698990388,0.007143561074953,0.0056298878014375,0.005518536524929,-0.0105452816411065,-0.0108304124409294,-0.0142779406449357,-0.0181960637922256,-0.0312000090001453,-0.0411927923548459,-0.0529934450746547,-0.0579143710751894,-0.0580394255322553,-0.0669007351988382,-0.0750305094453841,-0.0776346381199606,-0.0829536400827684
